Date,omega,alpha,beta,persistence,sigma2,sigma
2010-02-10,0.00016294103,0.05379163,0.8146405,0.86843216,0.0005837374,0.024160657
2010-02-11,9.289415e-05,0.047164466,0.83914036,0.8863048,0.00063848984,0.025268357
2010-02-12,6.5124e-05,0.045455392,0.84503233,0.89048773,0.00064673944,0.025431072
2010-02-16,0.00012304816,0.05544138,0.8200092,0.87545055,0.00061975664,0.024894912
2010-02-17,6.124162e-05,0.047303196,0.82782114,0.87512434,0.0006785683,0.026049344
2010-02-18,4.511777e-05,0.038074553,0.8594961,0.89757067,0.0006326738,0.025153007
2010-02-19,0.00012683704,0.05523014,0.80054986,0.85578,0.0006511518,0.025517676
2010-02-22,0.00013607388,0.05441364,0.8118954,0.866309,0.0006825031,0.02612476
2010-02-23,7.259611e-05,0.048025783,0.8264501,0.8744759,0.0007387672,0.027180273
2010-02-24,6.973065e-05,0.047626946,0.834395,0.88202196,0.00071100786,0.02666473
2010-02-25,6.506937e-05,0.052600082,0.8263057,0.8789058,0.0006660628,0.025808193
2010-02-26,6.068216e-05,0.047213595,0.8409083,0.8881219,0.00062082626,0.024916386
2010-03-01,4.411525e-05,0.045463473,0.84032977,0.8857932,0.00058719283,0.024232062
2010-03-02,6.0952098e-05,0.04116766,0.83861995,0.8797876,0.00057352154,0.02394831
2010-03-03,6.5357024e-05,0.04713789,0.8324356,0.8795735,0.0005435458,0.02331407
2010-03-04,4.2982785e-05,0.04186198,0.84475493,0.88661695,0.00052298326,0.022868827
2010-03-05,4.6756006e-05,0.040943548,0.8413254,0.88226897,0.00054812984,0.023412174
2010-03-08,3.9234492e-05,0.044099696,0.8406704,0.8847701,0.0005085781,0.022551676
2010-03-09,4.6981317e-05,0.044870887,0.8361464,0.8810173,0.00047588238,0.021814728
2010-03-10,5.40699e-05,0.048109658,0.83204496,0.8801546,0.00044513118,0.021098131
2010-03-11,7.55691e-05,0.0561187,0.81344026,0.869559,0.00042885868,0.020708904
2010-03-12,7.18151e-05,0.046292923,0.82795423,0.87424713,0.00046335772,0.021525746
2010-03-15,2.9316323e-05,0.037581265,0.8559305,0.8935118,0.00045915553,0.021427915
2010-03-16,5.2283867e-05,0.050321672,0.8277906,0.8781123,0.00042246294,0.020553904
2010-03-17,5.711051e-05,0.050076187,0.82526845,0.87534463,0.00040698974,0.020173987
2010-03-18,5.6590896e-05,0.044673227,0.833399,0.8780722,0.00039805978,0.019951435
2010-03-19,1.2765803e-05,0.02794416,0.8742475,0.90219164,0.00050858577,0.022551846
2010-03-22,9.103498e-06,0.026723636,0.88770443,0.91442806,0.0004690962,0.02165863
2010-03-23,5.0588427e-05,0.044325292,0.8358991,0.8802244,0.0004381252,0.02093144
2010-03-24,6.487392e-05,0.048793714,0.82879555,0.8775893,0.00042377994,0.020585917
2010-03-25,5.100806e-05,0.044424634,0.83976287,0.8841875,0.00041783627,0.020441044
2010-03-26,6.158476e-05,0.04207252,0.8356665,0.877739,0.0004433931,0.021056902
2010-03-29,8.02649e-05,0.04316511,0.83102214,0.87418723,0.000464288,0.021547344
2010-03-30,7.1717994e-05,0.050836436,0.8242255,0.8750619,0.00046863797,0.021648047
2010-03-31,5.5507506e-05,0.043441467,0.8394295,0.882871,0.00051549805,0.022704583
2010-04-01,6.617465e-05,0.047626078,0.8266984,0.8743245,0.0005185488,0.022771668
2010-04-05,0.00012187565,0.05273314,0.81371444,0.86644757,0.0006372471,0.025243754
2010-04-06,0.00012108185,0.052215975,0.8129876,0.8652036,0.0007509956,0.027404299
2010-04-07,8.065718e-05,0.04181965,0.83355486,0.8753745,0.0008287771,0.028788488
2010-04-08,8.5920816e-05,0.04401065,0.834553,0.87856364,0.0007863791,0.028042452
2010-04-09,8.7662316e-05,0.04225805,0.8368611,0.8791191,0.0007758274,0.027853679
2010-04-12,9.562184e-05,0.04907368,0.82800967,0.87708336,0.0008061312,0.02839245
2010-04-13,0.0002007522,0.060781717,0.7995979,0.86037964,0.0007745081,0.027829986
2010-04-14,0.00015595544,0.05758484,0.80813146,0.8657163,0.00090475136,0.030079085
2010-04-15,0.0001518843,0.062269323,0.79963535,0.8619047,0.0008922443,0.029870458
2010-04-16,5.2135376e-05,0.036287528,0.8502425,0.88653004,0.0010350356,0.03217197
2010-04-19,5.0999988e-05,0.04055442,0.84928006,0.88983446,0.0009388467,0.030640606
2010-04-20,3.892966e-05,0.035651255,0.85648245,0.8921337,0.0008711107,0.029514585
2010-04-21,0.00010804809,0.05834683,0.80918765,0.86753446,0.0007872667,0.028058274
2010-04-22,0.00017935508,0.0608353,0.7954274,0.8562627,0.0007465162,0.027322449
2010-04-23,8.7677196e-05,0.054321986,0.81930465,0.87362665,0.0008852227,0.029752692
2010-04-26,0.0001506156,0.057709206,0.80191547,0.8596247,0.0008647432,0.029406516
2010-04-27,0.00014711851,0.057357643,0.8062522,0.86360985,0.0008441614,0.029054455
2010-04-28,0.00011593285,0.052095126,0.81604177,0.8681369,0.00083434617,0.028885052
2010-04-29,0.00010245938,0.056034993,0.81383187,0.86986685,0.00080569205,0.028384715
2010-04-30,1.0450973e-05,0.023771638,0.881435,0.9052066,0.0010363349,0.032192156
2010-05-03,7.1177485e-05,0.04497666,0.82950777,0.8744844,0.00092932023,0.030484755
2010-05-04,6.9289636e-05,0.046237197,0.82848406,0.8747212,0.0008606097,0.02933615
2010-05-05,2.0397798e-05,0.03504792,0.8666655,0.9017134,0.0007828108,0.027978756
2010-05-06,4.9431368e-05,0.044663634,0.8412155,0.8858791,0.00069985085,0.026454695
2010-05-07,3.8633083e-05,0.03807091,0.85275495,0.89082587,0.00064895506,0.025474597
2010-05-10,5.1407787e-05,0.041540544,0.8470825,0.88862306,0.00061005977,0.024699388
2010-05-11,8.058307e-05,0.04639521,0.8363886,0.8827838,0.0006281213,0.025062349
2010-05-12,0.0001446118,0.050180893,0.82020736,0.87038827,0.0006099394,0.024696952
2010-05-13,0.000134315,0.05203389,0.8196306,0.8716645,0.0007116527,0.026676819
2010-05-14,0.00017462767,0.056024585,0.8095857,0.8656103,0.0007262191,0.026948452
2010-05-17,1.311878e-05,0.029311927,0.8852291,0.91454107,0.0007646724,0.02765271
2010-05-18,1.7007154e-05,0.035048954,0.8734048,0.90845376,0.0007015856,0.026487462
2010-05-19,5.7989444e-05,0.042875234,0.84543693,0.88831216,0.00063543447,0.025207825
2010-05-20,3.884846e-05,0.03520745,0.8580369,0.8932443,0.00067519845,0.025984582
2010-05-21,5.8386802e-05,0.04841706,0.83541805,0.8838351,0.0006236745,0.024973476
2010-05-24,4.8591137e-05,0.042433362,0.8485584,0.8909918,0.0005939653,0.024371402
2010-05-25,0.00012865981,0.054516874,0.8164799,0.8709968,0.0005534131,0.023524735
2010-05-26,5.1204188e-05,0.047163002,0.8385913,0.8857543,0.00058448315,0.024176085
2010-05-27,2.3804556e-05,0.036070194,0.8674367,0.9035069,0.0005719102,0.023914643
2010-05-28,6.900218e-05,0.04553418,0.8366105,0.8821447,0.00055921474,0.023647722
2010-06-01,0.00010342673,0.0510671,0.82625645,0.87732357,0.0005423507,0.023288423
2010-06-02,0.00011396761,0.04650073,0.83198905,0.8784898,0.0005752598,0.023984574
2010-06-03,9.2268434e-05,0.048478797,0.83148026,0.87995905,0.00066962006,0.025877018
2010-06-04,7.8747296e-05,0.047569364,0.83056194,0.8781313,0.00081493007,0.02854698
2010-06-07,5.048685e-05,0.0463769,0.8422825,0.88865936,0.00078003603,0.027929125
2010-06-08,0.00014150325,0.056502834,0.8134348,0.8699376,0.00073559134,0.027121788
2010-06-09,0.00028430807,0.05907859,0.8010366,0.8601152,0.00076747034,0.027703255
2010-06-10,9.16631e-05,0.047116652,0.83039075,0.8775074,0.00094381126,0.030721512
2010-06-11,0.00048678566,0.07217819,0.77126867,0.84344685,0.0008772815,0.029618938
2010-06-14,8.9212546e-05,0.051829007,0.82758385,0.87941283,0.00122218,0.03495969
2010-06-15,6.808057e-05,0.052364238,0.8288506,0.88121486,0.0012107946,0.034796473
2010-06-16,7.106254e-05,0.05162343,0.8268678,0.8784912,0.0011395569,0.03375732
2010-06-17,0.00013647189,0.050804783,0.81691533,0.8677201,0.0011018266,0.033193775
2010-06-18,8.250269e-05,0.048793215,0.83013576,0.87892896,0.0011038994,0.03322498
2010-06-21,5.262401e-05,0.04204631,0.8458093,0.8878556,0.001050042,0.032404352
2010-06-22,0.00030530078,0.06367129,0.7857974,0.8494687,0.00096708036,0.031097915
2010-06-23,0.00013931014,0.054030232,0.8143267,0.86835694,0.0011025026,0.033203956
2010-06-24,0.00013276294,0.060732953,0.8096771,0.8704101,0.0010426736,0.032290455
2010-06-25,0.00016812363,0.06314901,0.7980401,0.8611891,0.0009851886,0.031387717
2010-06-28,0.00013976893,0.06388206,0.7962141,0.86009616,0.0009896006,0.031457916
2010-06-29,0.0001771342,0.056361847,0.8038269,0.8601888,0.0009850558,0.0313856
2010-06-30,4.5676727e-05,0.03700213,0.85329473,0.8902969,0.0010435334,0.03230377
2010-07-01,0.00012251943,0.057777975,0.8108029,0.8685809,0.0009443873,0.030730885
2010-07-02,0.00012419486,0.058815427,0.8115082,0.8703236,0.001034895,0.03216978
2010-07-06,0.00011457813,0.048421733,0.8230978,0.87151957,0.0010356685,0.032181803
2010-07-07,0.0009756476,0.088890776,0.73157954,0.82047033,0.00096707925,0.031097898
2010-07-08,0.00018656363,0.0570771,0.796595,0.8536721,0.0017395873,0.04170836
2010-07-09,0.00026820623,0.057253953,0.78514403,0.842398,0.0016501672,0.04062225
2010-07-12,0.00032259632,0.070477314,0.77657324,0.84705055,0.0015638609,0.03954568
2010-07-13,0.0003297255,0.069695786,0.77717173,0.8468675,0.0015377164,0.03921373
2010-07-14,0.00016429837,0.061541002,0.7935423,0.85508335,0.0015288959,0.039101098
2010-07-15,0.0001531027,0.055427715,0.8060407,0.86146843,0.001384958,0.037215024
2010-07-16,0.00013322696,0.05370203,0.8126455,0.86634755,0.0014901736,0.038602766
2010-07-19,0.00015612194,0.055016246,0.80903935,0.8640556,0.0013556718,0.036819447
2010-07-20,0.00024800285,0.06670804,0.7824245,0.84913254,0.0012531094,0.035399284
2010-07-21,0.00023190473,0.062602766,0.78900045,0.8516032,0.0012493437,0.035346057
2010-07-22,0.00018103998,0.05607086,0.8044154,0.86048627,0.0012353275,0.035147224
2010-07-23,6.679597e-05,0.054483242,0.8180324,0.8725156,0.001220321,0.034933094
2010-07-26,6.918513e-05,0.047820266,0.82994425,0.8777645,0.0010750669,0.032788213
2010-07-27,0.00038462138,0.078846484,0.76063126,0.8394778,0.00096382137,0.031045472
2010-07-28,0.00014361812,0.06353125,0.7976207,0.86115193,0.00113248,0.03365234
2010-07-29,0.0001313292,0.060387924,0.8075681,0.867956,0.0010750941,0.032788627
2010-07-30,0.00024996625,0.07253295,0.775894,0.84842694,0.0010070466,0.031733997
2010-08-02,0.00023674435,0.07020909,0.77786535,0.84807444,0.0010597659,0.032554045
2010-08-03,8.3700055e-05,0.048830938,0.81102985,0.8598608,0.0012098869,0.034783427
2010-08-04,0.00018071418,0.061045475,0.78703004,0.8480755,0.0010734223,0.032763124
2010-08-05,0.00011399043,0.058050636,0.8036166,0.8616672,0.0010524846,0.03244202
2010-08-06,0.00014680868,0.05381011,0.80605876,0.8598689,0.0010109029,0.0317947
2010-08-09,9.9693934e-05,0.049220953,0.8235694,0.8727904,0.001006277,0.03172187
2010-08-10,0.000117743104,0.048368763,0.8174844,0.86585313,0.0009918808,0.03149414
2010-08-11,0.00015061058,0.055577096,0.811245,0.8668221,0.00092893775,0.03047848
2010-08-12,0.0001244964,0.053888515,0.81849915,0.87238765,0.00090680254,0.030113162
2010-08-13,6.415109e-05,0.04418108,0.8416497,0.88583076,0.0008692429,0.029482925
2010-08-16,7.312396e-05,0.046697885,0.8367804,0.8834783,0.00079825363,0.028253382
2010-08-17,0.00010105906,0.04466997,0.8293936,0.8740636,0.00076637027,0.027683394
2010-08-18,0.00018681605,0.056871008,0.803362,0.860233,0.0007405368,0.027212806
2010-08-19,0.00013310392,0.05083999,0.81532264,0.86616266,0.00078412006,0.028002143
2010-08-20,0.00021015585,0.056262664,0.7985173,0.85477996,0.0007855334,0.028027369
2010-08-23,4.556729e-05,0.040917374,0.8470389,0.8879563,0.000846814,0.02910007
2010-08-24,0.00013420837,0.055419076,0.8087567,0.8641758,0.00076909974,0.027732648
2010-08-25,9.0201356e-05,0.051213596,0.8200848,0.87129843,0.0007586039,0.027542764
2010-08-26,0.0001028017,0.044198133,0.81905574,0.8632539,0.00080428773,0.028359966
2010-08-27,0.00013840041,0.052443296,0.8065564,0.8589997,0.00077014713,0.027751524
2010-08-30,7.667825e-05,0.04080328,0.82181007,0.8626133,0.00086274586,0.029372536
2010-08-31,0.00018388017,0.055924077,0.7990573,0.85498136,0.0008620549,0.029360771
2010-09-01,0.00012725232,0.05527767,0.8091996,0.8644772,0.0008727863,0.029542957
2010-09-02,9.016016e-05,0.046177022,0.8248095,0.8709865,0.0008445691,0.029061472
2010-09-03,0.00010958537,0.0466853,0.8208797,0.867565,0.0007871361,0.028055945
2010-09-07,0.0001099145,0.044976085,0.8291893,0.8741654,0.0008678774,0.02945976
2010-09-08,0.00010899616,0.04363565,0.82891166,0.8725473,0.0008517679,0.029185062
2010-09-09,8.737332e-05,0.043644745,0.8365041,0.8801488,0.00081923243,0.028622236
2010-09-10,9.4507166e-05,0.046772387,0.82791984,0.8746922,0.00077897694,0.027910158
2010-09-13,6.212121e-05,0.04567312,0.8365604,0.88223356,0.0007820159,0.027964547
2010-09-14,0.00024713605,0.06252647,0.7891827,0.8517092,0.00072549924,0.026935093
2010-09-15,0.00020783066,0.058971543,0.79754454,0.85651606,0.0008229226,0.028686628
2010-09-16,0.00016823654,0.054451738,0.81060225,0.865054,0.0008673717,0.029451175
2010-09-17,0.00027731838,0.062098064,0.79011315,0.85221124,0.00088658853,0.029775636
2010-09-20,8.440951e-05,0.04372432,0.8388154,0.8825397,0.0009831841,0.031355765
2010-09-21,3.7189915e-05,0.03189754,0.855061,0.88695854,0.0010246134,0.032009583
2010-09-22,0.00016635926,0.055107024,0.80417836,0.85928535,0.0009335059,0.030553328
2010-09-23,0.00010868159,0.051017065,0.82487917,0.8758962,0.000925039,0.030414455
2010-09-24,0.00021050962,0.06387137,0.7888141,0.8526855,0.00088086445,0.02967936
2010-09-27,4.421416e-05,0.038356226,0.8470121,0.88536835,0.0009828424,0.03135032
2010-09-28,0.00017643311,0.052961364,0.8075105,0.86047184,0.00089358265,0.029892853
2010-09-29,0.0003024197,0.068617456,0.7796718,0.84828925,0.00090309454,0.030051531
2010-09-30,6.837775e-05,0.051839534,0.8247602,0.8765997,0.0010775327,0.032825794
2010-10-01,0.00012283516,0.0523945,0.80366814,0.85606265,0.0009841972,0.031371918
2010-10-04,3.7707327e-05,0.039661843,0.84746027,0.8871221,0.00093362806,0.030555328
2010-10-05,0.00010448589,0.049256317,0.8182835,0.8675398,0.00084249384,0.029025745
2010-10-06,0.00013653451,0.062446173,0.79724276,0.85968894,0.0007948347,0.028192813
2010-10-07,0.00013242083,0.05992522,0.7983598,0.858285,0.00083488587,0.02889439
2010-10-08,1.3951965e-05,0.025072975,0.8800568,0.9051298,0.0010616481,0.032582942
2010-10-11,5.952191e-05,0.053092424,0.822776,0.87586844,0.0009505084,0.030830316
2010-10-12,9.41272e-05,0.050758656,0.81694376,0.8677024,0.00085151556,0.02918074
2010-10-13,0.00015067348,0.059654266,0.7999515,0.8596058,0.0007928982,0.028158449
2010-10-14,7.136893e-05,0.054663748,0.8124853,0.867149,0.00080515456,0.028375246
2010-10-15,0.00014812256,0.052174002,0.8136004,0.8657744,0.0007315719,0.027047586
2010-10-18,5.6092962e-05,0.037554536,0.84829795,0.8858525,0.0008030126,0.028337477
2010-10-19,4.8428006e-05,0.04573281,0.83174914,0.87748194,0.00077053305,0.027758477
2010-10-20,3.5359895e-05,0.039979924,0.8540538,0.89403373,0.00071506354,0.026740672
2010-10-21,9.358861e-05,0.06318697,0.80162007,0.864807,0.0006483006,0.025461746
2010-10-22,6.904548e-05,0.04116725,0.8325242,0.87369144,0.00076758536,0.02770533
2010-10-25,0.00011076979,0.056521893,0.80517256,0.86169446,0.000712738,0.026697153
2010-10-26,0.00023000951,0.062624075,0.7851016,0.8477257,0.0006857432,0.026186699
2010-10-27,0.00053859106,0.0792023,0.7469031,0.8261054,0.00077624444,0.027861163
2010-10-28,0.00047349447,0.070164226,0.7582521,0.8284163,0.0011456255,0.03384709
2010-10-29,3.86012e-05,0.040484928,0.85042626,0.89091116,0.0032994896,0.057441182
2010-11-01,1.1535882e-05,0.02944104,0.88472354,0.9141646,0.002901349,0.05386417
2010-11-02,2.9049104e-05,0.033767715,0.85772866,0.89149636,0.002658818,0.05156373
2010-11-03,2.4010122e-05,0.03656212,0.8613115,0.89787364,0.0023129536,0.048093177
2010-11-04,1.1777676e-05,0.029446555,0.88099265,0.9104392,0.0020189614,0.044932853
2010-11-05,0.00013871618,0.069332935,0.78876436,0.8580973,0.0017912976,0.042323723
2010-11-08,6.141372e-05,0.051966053,0.83406496,0.88603103,0.0015819034,0.03977315
2010-11-09,7.747262e-05,0.054892007,0.8266793,0.8815713,0.0014548583,0.038142607
2010-11-10,6.213454e-05,0.05324852,0.83285385,0.8861024,0.0013279916,0.03644162
2010-11-11,4.858428e-05,0.04492572,0.84003264,0.8849584,0.0012517693,0.035380352
2010-11-12,0.00015768239,0.053809203,0.80674833,0.86055756,0.0011398599,0.03376181
2010-11-15,4.8055346e-05,0.038859583,0.85026896,0.88912857,0.001135967,0.03370411
2010-11-16,0.00021754469,0.07243911,0.7782476,0.8506867,0.0010196634,0.031932168
2010-11-17,0.00011106624,0.05418809,0.8162322,0.8704203,0.001014583,0.03185252
2010-11-18,0.00013043341,0.055995017,0.8138976,0.8698926,0.0010980794,0.03313728
2010-11-19,0.00038800767,0.08288193,0.7506552,0.8335371,0.0010259234,0.03203004
2010-11-22,0.00016282717,0.056342263,0.8178676,0.8742098,0.0012812378,0.03579438
2010-11-23,0.00021125504,0.06295297,0.80488926,0.86784226,0.0012472884,0.03531697
2010-11-24,0.00032025547,0.06895689,0.78636324,0.85532016,0.001215332,0.034861613
2010-11-26,0.00024239326,0.0752925,0.7726757,0.8479682,0.0012759932,0.035721045
2010-11-29,6.9629846e-06,0.025519794,0.8976891,0.9232089,0.0012987042,0.03603754
2010-11-30,3.487557e-05,0.044868246,0.8363487,0.88121694,0.0012217687,0.034953807
2010-12-01,8.922582e-05,0.051113416,0.8297809,0.8808943,0.0010589262,0.03254115
2010-12-02,6.998484e-05,0.06002985,0.81435615,0.874386,0.0009908238,0.031477354
2010-12-03,0.000117271615,0.0596098,0.8086322,0.868242,0.00089482154,0.029913567
2010-12-06,8.4182124e-05,0.051532034,0.8277791,0.87931114,0.0008409852,0.028999746
2010-12-07,8.316267e-05,0.05468317,0.8259133,0.88059646,0.0008316897,0.028839031
2010-12-08,0.000101959515,0.052279487,0.8210044,0.87328386,0.0007948447,0.02819299
2010-12-09,8.98321e-05,0.052465394,0.82870173,0.8811671,0.0008722645,0.029534124
2010-12-10,8.761535e-05,0.048490807,0.82378554,0.87227637,0.0008873436,0.029788313
2010-12-13,0.000108249485,0.052297723,0.82527024,0.87756795,0.0008193562,0.028624399
2010-12-14,0.00014603617,0.06304483,0.7999076,0.8629525,0.0007844721,0.02800843
2010-12-15,9.5426e-05,0.048480626,0.8241306,0.8726112,0.0008642763,0.029398577
2010-12-16,9.383622e-05,0.055502262,0.8164165,0.87191874,0.0008105605,0.028470343
2010-12-17,0.00013586735,0.05174684,0.81093115,0.862678,0.0008533951,0.029212927
2010-12-20,0.00014849521,0.056798164,0.8091101,0.86590827,0.0008289809,0.028792027
2010-12-21,9.4356794e-05,0.050412938,0.8244162,0.8748292,0.00091612956,0.030267632
2010-12-22,0.00012107342,0.051221427,0.80884254,0.86006397,0.00094202417,0.030692412
2010-12-23,0.00011287529,0.053252317,0.8172978,0.87055016,0.00090955966,0.030158907
2010-12-27,6.963736e-05,0.04710127,0.82925326,0.8763545,0.0008710193,0.029513037
2010-12-28,0.00010346303,0.05465,0.8190046,0.8736546,0.00079436484,0.02818448
2010-12-29,0.000118794036,0.057070468,0.8126206,0.8696911,0.00078844116,0.028079195
2010-12-30,8.899207e-05,0.05232286,0.82695454,0.8792774,0.00077562116,0.027849976
2010-12-31,8.34608e-05,0.05245476,0.82810986,0.88056463,0.00073784747,0.027163347
2011-01-03,7.262138e-05,0.053338353,0.82438266,0.877721,0.00070697616,0.026589023
2011-01-04,3.3350163e-05,0.04595582,0.8534381,0.8993939,0.000812331,0.028501421
2011-01-05,3.8944767e-05,0.045246422,0.8501635,0.89540994,0.0007274295,0.0269709
2011-01-06,4.1015857e-05,0.04180585,0.8414226,0.8832285,0.0007401765,0.027206184
2011-01-07,9.160788e-05,0.053976566,0.82491964,0.87889624,0.0006669446,0.025825271
2011-01-10,3.7847465e-05,0.042619586,0.85029453,0.8929141,0.00064214907,0.02534066
2011-01-11,7.246719e-05,0.054376494,0.8214213,0.8757978,0.0005849748,0.024186254
2011-01-12,4.418323e-05,0.046263162,0.84231263,0.8885758,0.0005717434,0.023911156
2011-01-13,4.7175225e-05,0.045180034,0.8460672,0.8912472,0.0005315778,0.02305597
2011-01-14,3.1856005e-05,0.039241817,0.85592645,0.89516824,0.0005314433,0.023053054
2011-01-18,3.4119574e-05,0.042109136,0.85139656,0.8935057,0.0004974637,0.022303894
2011-01-19,5.2585136e-05,0.044138867,0.8418142,0.88595307,0.00046397204,0.02154001
2011-01-20,3.20935e-05,0.04016337,0.85639703,0.89656043,0.0004838998,0.021997724
2011-01-21,1.5174755e-05,0.03438445,0.87720275,0.9115872,0.00048043107,0.021918738
2011-01-24,2.4451032e-05,0.038710926,0.86165464,0.9003656,0.0004392746,0.020958878
2011-01-25,0.0001064497,0.04733052,0.83015645,0.87748694,0.0004461021,0.02112113
2011-01-26,5.1264713e-05,0.0414434,0.8513953,0.8928387,0.000502993,0.022427505
2011-01-27,3.3070562e-05,0.043193936,0.8484985,0.89169246,0.00048021547,0.021913819
2011-01-28,3.0828305e-05,0.039667573,0.85579896,0.8954665,0.0005083992,0.022547709
2011-01-31,4.132103e-05,0.04926305,0.8370536,0.88631666,0.00046603434,0.021587828
2011-02-01,7.330966e-05,0.053633828,0.8207196,0.8743534,0.00045591057,0.021352062
2011-02-02,6.0821996e-05,0.045528993,0.83574355,0.88127255,0.0004621673,0.021498077
2011-02-03,5.5822347e-05,0.046646897,0.83776116,0.88440806,0.0004631599,0.02152115
2011-02-04,7.5663695e-05,0.04604293,0.8300197,0.87606263,0.00046418243,0.021544894
2011-02-07,4.8472906e-05,0.041747786,0.8477189,0.8894667,0.00046267838,0.02150996
2011-02-08,1.3916352e-05,0.027653804,0.87760365,0.90525746,0.0005403904,0.023246298
2011-02-09,3.5793335e-05,0.03893376,0.8504145,0.88934827,0.00049490295,0.022246415
2011-02-10,5.4368295e-05,0.043881577,0.8400494,0.883931,0.00045671288,0.021370841
2011-02-11,4.3190073e-05,0.040066943,0.8486282,0.8886952,0.00044705093,0.02114358
2011-02-14,4.1743857e-05,0.038985353,0.84904474,0.8880301,0.00043725263,0.020910587
2011-02-15,5.4660773e-05,0.043387886,0.83989626,0.88328415,0.00041359515,0.02033704
2011-02-16,3.9629344e-05,0.03860745,0.85465974,0.89326715,0.00040939057,0.020233402
2011-02-17,4.440647e-05,0.040380016,0.84395975,0.88433975,0.0003968944,0.019922208
2011-02-18,4.1570176e-05,0.038431857,0.84929824,0.8877301,0.00038672992,0.01966545
2011-02-22,4.7428235e-05,0.04362532,0.83971065,0.88333595,0.00037020087,0.019240605
2011-02-23,1.8293804e-05,0.044999864,0.8474494,0.89244926,0.0003585042,0.018934207
2011-02-24,3.069853e-05,0.051011894,0.827674,0.8786859,0.00032544043,0.018039968
2011-02-25,3.320983e-05,0.04190468,0.83827627,0.88018095,0.00033923012,0.0184182
2011-02-28,1.9294537e-05,0.038621,0.85698605,0.89560705,0.0004420198,0.021024266
2011-03-01,3.108788e-05,0.043992426,0.8428527,0.8868451,0.0004006122,0.0200153
2011-03-02,1.5457986e-06,0.021769617,0.9008733,0.92264295,0.00044401712,0.021071713
2011-03-03,5.9597355e-06,0.028115815,0.88235176,0.91046757,0.00040593528,0.020147836
2011-03-04,2.1895376e-05,0.041488774,0.8477653,0.8892541,0.0003671925,0.019162267
2011-03-07,2.2310405e-05,0.04581734,0.83950573,0.88532305,0.00033603274,0.018331196
2011-03-08,1.2368281e-05,0.038782958,0.86453104,0.903314,0.0003473612,0.01863763
2011-03-09,3.0004168e-05,0.04265793,0.845705,0.8883629,0.00032268194,0.01796335
2011-03-10,2.723181e-05,0.044512525,0.8436133,0.88812584,0.0003152906,0.017756425
2011-03-11,3.7826292e-05,0.04250992,0.8428609,0.8853708,0.0003225391,0.017959373
2011-03-14,4.989175e-05,0.048674673,0.83034647,0.87902117,0.00031975727,0.017881759
2011-03-15,9.592833e-05,0.059114095,0.80463773,0.8637518,0.0003174676,0.01781762
2011-03-16,4.6105873e-05,0.04738037,0.8392726,0.886653,0.00035425695,0.018821714
2011-03-17,3.2727185e-05,0.045760762,0.8388171,0.8845779,0.00034344426,0.01853225
2011-03-18,2.501827e-05,0.040078007,0.8532416,0.8933196,0.00045658136,0.021367764
2011-03-21,5.258183e-05,0.04872378,0.83248365,0.8812074,0.000414845,0.020367743
2011-03-22,7.089342e-05,0.055753615,0.81317204,0.86892563,0.00039805408,0.019951293
2011-03-23,3.947632e-05,0.04994591,0.83088505,0.88083094,0.00042208808,0.020544782
2011-03-24,3.116349e-05,0.046685513,0.84164417,0.8883297,0.00040815625,0.020202877
2011-03-25,8.965873e-05,0.059411243,0.8026574,0.86206865,0.00039548532,0.019886812
2011-03-28,2.7816981e-05,0.04495347,0.8410684,0.88602185,0.00048793966,0.022089357
2011-03-29,0.00013429657,0.06798513,0.7878924,0.8558775,0.000440107,0.020978726
2011-03-30,4.4823082e-05,0.048877418,0.8307257,0.87960315,0.0005464157,0.023375535
2011-03-31,3.267088e-05,0.04705617,0.83983684,0.88689303,0.0005340323,0.023109138
2011-04-01,5.3683347e-05,0.053408206,0.82440525,0.87781346,0.0004840963,0.022002188
2011-04-04,4.406808e-05,0.051045384,0.8261072,0.87715256,0.00045473798,0.021324586
2011-04-05,6.228912e-05,0.051469114,0.82307166,0.87454075,0.00043408448,0.020834694
2011-04-06,4.870134e-05,0.04920875,0.825323,0.87453175,0.00042896214,0.020711401
2011-04-07,5.215526e-05,0.04746841,0.8318536,0.87932205,0.00042278576,0.020561755
2011-04-08,1.7496412e-05,0.03469506,0.8702826,0.9049777,0.000425982,0.020639332
2011-04-11,1.472673e-05,0.036337648,0.86493623,0.9012739,0.0003887337,0.01971633
2011-04-12,3.4359862e-05,0.04331441,0.8411072,0.8844216,0.00036091203,0.018997684
2011-04-13,2.6413374e-05,0.042656984,0.84390545,0.8865624,0.00033816055,0.018389143
2011-04-14,1.1359614e-05,0.032888018,0.870576,0.903464,0.0003165333,0.017791383
2011-04-15,4.0036153e-05,0.04334373,0.8421774,0.8855211,0.00029655203,0.017220685
2011-04-18,1.7997763e-05,0.039736036,0.85275835,0.8924944,0.0002899249,0.01702718
2011-04-19,6.447468e-05,0.046861865,0.8292641,0.876126,0.00027504802,0.016584571
2011-04-20,1.5722344e-05,0.03703912,0.86163145,0.89867055,0.00033371482,0.018267862
2011-04-21,2.2953322e-05,0.041878927,0.8516265,0.89350545,0.00030799716,0.017549848
2011-04-25,2.6364622e-05,0.043431778,0.84350556,0.8869373,0.000308376,0.017560638
2011-04-26,2.9776404e-05,0.04675312,0.8342355,0.8809886,0.0002876195,0.016959349
